time,temperature,humidity,co2
2024-06-02 22:30:00,15.76,90.54,372.4
2024-06-02 22:35:00,15.7,90.58,373.2
2024-06-02 22:40:00,15.6,90.8,373.0
2024-06-02 22:45:00,15.52,90.68,376.8
2024-06-02 22:50:00,15.5,90.8,377.6
2024-06-02 22:55:00,15.4,90.88,381.0
2024-06-02 23:00:00,15.4,91.0,380.8
2024-06-02 23:05:00,15.36,91.24,383.8
2024-06-02 23:10:00,15.3,91.24,386.2
2024-06-02 23:15:00,15.28,91.32,386.4
2024-06-02 23:20:00,15.2,91.3,388.4
2024-06-02 23:25:00,15.18,91.32,389.2
2024-06-02 23:30:00,15.1,91.56,390.8
2024-06-02 23:35:00,15.08,91.66,392.2
2024-06-02 23:40:00,15.0,91.74,393.6
2024-06-02 23:45:00,15.0,91.82,394.8
2024-06-02 23:50:00,15.0,91.92,396.2
2024-06-02 23:55:00,15.0,92.04,397.8
2024-06-03 00:00:00,15.06,92.12,400.0
2024-06-03 00:05:00,15.1,92.24,401.0
2024-06-03 00:10:00,15.24,92.3,403.0
2024-06-03 00:15:00,15.42,91.92,403.6
2024-06-03 00:20:00,15.68,91.5,404.8
2024-06-03 00:25:00,15.88,91.04,406.8
2024-06-03 00:30:00,16.04,91.08,410.6
2024-06-03 00:35:00,16.16,90.88,413.8
2024-06-03 00:40:00,16.26,90.68,413.8
2024-06-03 00:45:00,16.32,90.76,417.4
2024-06-03 00:50:00,16.4,90.8,418.2
2024-06-03 00:55:00,16.4,90.96,419.2
2024-06-03 01:00:00,16.4,91.06,422.2
2024-06-03 01:05:00,16.4,91.24,423.8
2024-06-03 01:10:00,16.4,91.2,424.4
2024-06-03 01:15:00,16.42,91.32,427.2
2024-06-03 01:20:00,16.4,91.42,428.8
2024-06-03 01:25:00,16.4,91.58,430.0
2024-06-03 01:30:00,16.4,91.7,430.4
2024-06-03 01:35:00,16.4,91.96,434.2
2024-06-03 01:40:00,16.32,91.96,433.6
2024-06-03 01:45:00,16.3,92.04,436.0
2024-06-03 01:50:00,16.3,92.1,435.8
2024-06-03 01:55:00,16.24,92.14,438.6
2024-06-03 02:00:00,16.2,92.24,439.0
2024-06-03 02:05:00,16.16,92.44,440.4
2024-06-03 02:10:00,16.12,92.54,440.4
2024-06-03 02:15:00,16.1,92.6,443.2
2024-06-03 02:20:00,16.1,92.8,445.4
2024-06-03 02:25:00,16.04,92.78,444.8
2024-06-03 02:30:00,16.0,92.76,448.6
2024-06-03 02:35:00,16.0,92.82,447.0
2024-06-03 02:40:00,15.96,92.9,450.6
2024-06-03 02:45:00,15.9,92.98,450.4
2024-06-03 02:50:00,15.9,92.9,450.4
2024-06-03 02:55:00,15.8,93.12,452.0
2024-06-03 03:00:00,15.8,93.22,453.8
2024-06-03 03:05:00,15.8,93.32,454.6
2024-06-03 03:10:00,15.74,93.24,457.0
2024-06-03 03:15:00,15.7,93.26,458.6
2024-06-03 03:20:00,15.66,93.3,457.4
2024-06-03 03:25:00,15.62,93.46,458.6
2024-06-03 03:30:00,15.6,93.48,459.8
2024-06-03 03:35:00,15.54,93.6,462.0
2024-06-03 03:40:00,15.5,93.5,462.0
2024-06-03 03:45:00,15.5,93.64,463.4
2024-06-03 03:50:00,15.56,93.66,467.0
2024-06-03 03:55:00,15.7,93.34,465.6
2024-06-03 04:00:00,15.78,93.26,468.0
2024-06-03 04:05:00,15.9,93.0,469.0
2024-06-03 04:10:00,15.94,92.98,472.0
2024-06-03 04:15:00,15.98,92.9,473.0
2024-06-03 04:20:00,16.0,92.86,475.2
2024-06-03 04:25:00,16.0,92.88,476.0
2024-06-03 04:30:00,16.0,92.98,479.6
2024-06-03 04:35:00,15.96,93.02,478.6
2024-06-03 04:40:00,15.94,93.06,478.6
2024-06-03 04:45:00,15.9,93.08,481.6
2024-06-03 04:50:00,15.9,93.14,483.2
2024-06-03 04:55:00,15.82,93.3,484.0
2024-06-03 05:00:00,15.8,93.3,484.8
2024-06-03 05:05:00,15.72,93.3,486.4
2024-06-03 05:10:00,15.7,93.4,486.6
2024-06-03 05:15:00,15.78,93.34,486.6
2024-06-03 05:20:00,15.82,93.24,487.4
2024-06-03 05:25:00,15.9,93.0,489.6
2024-06-03 05:30:00,15.94,92.94,489.4
2024-06-03 05:35:00,16.0,92.88,491.6
2024-06-03 05:40:00,16.08,92.82,492.2
2024-06-03 05:45:00,16.12,92.74,495.0
2024-06-03 05:50:00,16.2,92.72,494.4
2024-06-03 05:55:00,16.26,92.7,497.4
2024-06-03 06:00:00,16.36,92.66,497.0
2024-06-03 06:05:00,16.48,92.6,497.0
2024-06-03 06:10:00,16.56,92.52,497.8
2024-06-03 06:15:00,16.66,92.36,496.2
2024-06-03 06:20:00,16.76,92.02,497.2
2024-06-03 06:25:00,16.86,91.94,495.0
2024-06-03 06:30:00,16.98,91.88,493.2
2024-06-03 06:35:00,17.2,91.76,487.8
2024-06-03 06:40:00,17.4,88.62,482.6
2024-06-03 06:45:00,17.68,86.16,470.8
2024-06-03 06:50:00,18.04,84.96,459.2
2024-06-03 06:55:00,18.18,84.62,447.6
2024-06-03 07:00:00,18.5,84.46,435.0
2024-06-03 07:05:00,18.92,83.42,422.6
2024-06-03 07:10:00,19.56,82.54,412.0
2024-06-03 07:15:00,20.78,81.54,395.0
2024-06-03 07:20:00,21.78,80.78,376.0
2024-06-03 07:25:00,22.72,79.28,362.4
2024-06-03 07:30:00,23.58,80.24,341.4
2024-06-03 07:35:00,24.14,79.34,327.6
2024-06-03 07:40:00,24.46,79.2,311.6
2024-06-03 07:45:00,24.82,80.86,296.0
2024-06-03 07:50:00,25.48,80.26,280.0
2024-06-03 07:55:00,26.3,78.62,271.2
2024-06-03 08:00:00,27.26,77.98,258.2
2024-06-03 08:05:00,28.04,72.16,255.2
2024-06-03 08:10:00,27.98,65.08,278.4
2024-06-03 08:15:00,27.1,64.98,292.8
2024-06-03 08:20:00,26.42,65.1,294.0
2024-06-03 08:25:00,26.5,65.62,290.6
2024-06-03 08:30:00,26.44,66.48,284.4
2024-06-03 08:35:00,26.36,64.08,291.8
2024-06-03 08:40:00,26.34,63.1,294.6
2024-06-03 08:45:00,26.02,65.44,294.0
2024-06-03 08:50:00,26.02,67.56,290.0
2024-06-03 08:55:00,26.3,64.66,290.4
2024-06-03 09:00:00,25.88,64.12,294.8
2024-06-03 09:05:00,25.72,65.86,292.6
2024-06-03 09:10:00,25.16,66.72,297.6
2024-06-03 09:15:00,25.66,65.24,292.4
2024-06-03 09:20:00,26.8,63.36,294.6
2024-06-03 09:25:00,26.68,62.94,298.0
2024-06-03 09:30:00,25.88,67.64,299.6
2024-06-03 09:35:00,25.18,66.84,303.2
2024-06-03 09:40:00,24.38,67.98,297.0
2024-06-03 09:45:00,23.62,67.72,297.6
2024-06-03 09:50:00,23.32,70.02,297.0
2024-06-03 09:55:00,23.66,69.86,288.2
2024-06-03 10:00:00,23.84,71.16,286.8
2024-06-03 10:05:00,24.26,66.62,288.6
2024-06-03 10:10:00,24.04,68.66,289.4
2024-06-03 10:15:00,24.04,69.14,290.2
2024-06-03 10:20:00,24.0,68.98,283.0
2024-06-03 10:25:00,24.64,69.48,286.0
2024-06-03 10:30:00,24.92,67.76,289.0
2024-06-03 10:35:00,24.5,67.04,297.6
2024-06-03 10:40:00,23.38,69.58,301.8
2024-06-03 10:45:00,22.78,71.4,299.0
2024-06-03 10:50:00,23.26,74.9,288.0
2024-06-03 10:55:00,23.62,75.14,281.2
2024-06-03 11:00:00,23.4,74.58,282.6
2024-06-03 11:05:00,23.4,74.52,283.6
2024-06-03 11:10:00,23.18,73.06,286.4
2024-06-03 11:15:00,23.3,74.28,285.2
2024-06-03 11:20:00,24.46,74.68,274.6
2024-06-03 11:25:00,24.9,71.0,280.8
2024-06-03 11:30:00,26.14,68.84,277.0
2024-06-03 11:35:00,27.1,62.34,289.0
2024-06-03 11:40:00,26.44,64.88,298.4
2024-06-03 11:45:00,25.96,64.9,304.0
2024-06-03 11:50:00,25.7,64.6,307.6
2024-06-03 11:55:00,25.18,63.46,311.8
2024-06-03 12:00:00,26.06,65.14,301.2
2024-06-03 12:05:00,26.64,64.6,302.6
2024-06-03 12:10:00,26.02,64.26,309.4
2024-06-03 12:15:00,25.66,60.88,312.0
2024-06-03 12:20:00,25.2,66.44,310.2
2024-06-03 12:25:00,24.66,64.64,311.8
2024-06-03 12:30:00,24.5,66.2,308.6
2024-06-03 12:35:00,25.18,66.34,302.8
2024-06-03 12:40:00,24.42,66.28,306.8
2024-06-03 12:45:00,24.02,63.54,311.0
2024-06-03 12:50:00,25.34,68.44,295.2
2024-06-03 12:55:00,25.7,63.4,298.4
2024-06-03 13:00:00,24.6,61.94,311.0
2024-06-03 13:05:00,25.0,63.98,306.4
2024-06-03 13:10:00,26.18,65.18,296.4
2024-06-03 13:15:00,25.6,63.3,304.8
2024-06-03 13:20:00,24.66,63.38,310.2
2024-06-03 13:25:00,25.04,66.76,299.4
2024-06-03 13:30:00,24.64,64.32,302.6
2024-06-03 13:35:00,24.48,68.08,303.0
2024-06-03 13:40:00,25.54,65.1,294.8
2024-06-03 13:45:00,24.86,63.44,307.0
2024-06-03 13:50:00,24.18,62.44,316.6
2024-06-03 13:55:00,25.06,62.56,307.0
2024-06-03 14:00:00,25.18,62.6,306.2
2024-06-03 14:05:00,24.46,59.38,315.4
2024-06-03 14:10:00,23.72,60.84,320.0
2024-06-03 14:15:00,24.28,63.6,308.8
2024-06-03 14:20:00,24.02,61.82,310.2
2024-06-03 14:25:00,24.5,63.6,308.0
2024-06-03 14:30:00,24.68,59.96,306.2
2024-06-03 14:35:00,25.56,57.44,307.0
2024-06-03 14:40:00,25.02,56.14,316.8
2024-06-03 14:45:00,24.44,62.06,316.8
2024-06-03 14:50:00,25.4,61.06,302.4
2024-06-03 14:55:00,25.98,57.98,305.4
2024-06-03 15:00:00,25.34,60.62,313.0
2024-06-03 15:05:00,24.42,61.94,315.4
2024-06-03 15:10:00,24.5,60.3,312.4
2024-06-03 15:15:00,24.6,58.88,316.2
2024-06-03 15:20:00,25.88,56.22,310.6
2024-06-03 15:25:00,26.2,60.88,307.8
2024-06-03 15:30:00,26.86,56.6,309.2
2024-06-03 15:35:00,26.54,56.8,316.4
2024-06-03 15:40:00,25.72,55.84,321.0
2024-06-03 15:45:00,25.3,57.9,317.2
2024-06-03 15:50:00,24.84,58.96,318.6
2024-06-03 15:55:00,25.0,59.78,314.6
2024-06-03 16:00:00,25.38,58.34,310.0
2024-06-03 16:05:00,25.2,57.06,316.0
2024-06-03 16:10:00,24.22,59.98,320.2
2024-06-03 16:15:00,23.78,58.78,321.8
2024-06-03 16:20:00,24.24,59.36,314.4
2024-06-03 16:25:00,24.76,58.04,308.4
2024-06-03 16:30:00,24.1,60.26,317.4
2024-06-03 16:35:00,23.3,63.6,314.8
2024-06-03 16:40:00,23.06,63.02,316.4
2024-06-03 16:45:00,23.32,61.1,315.6
2024-06-03 16:50:00,23.66,60.48,312.4
2024-06-03 16:55:00,23.6,57.46,314.8
2024-06-03 17:00:00,23.7,56.54,312.0
2024-06-03 17:05:00,23.66,55.42,315.2
2024-06-03 17:10:00,23.48,57.92,311.0
2024-06-03 17:15:00,23.36,57.92,309.2
2024-06-03 17:20:00,23.16,55.4,314.8
2024-06-03 17:25:00,22.96,56.22,314.4
2024-06-03 17:30:00,22.82,56.32,313.4
2024-06-03 17:35:00,22.6,57.44,311.6
2024-06-03 17:40:00,22.36,57.04,313.2
2024-06-03 17:45:00,22.14,58.52,313.0
2024-06-03 17:50:00,21.98,60.68,310.4
2024-06-03 17:55:00,21.72,61.34,310.6
2024-06-03 18:00:00,21.48,62.04,312.0
2024-06-03 18:05:00,21.4,63.38,311.0
2024-06-03 18:10:00,21.3,66.02,307.2
2024-06-03 18:15:00,21.1,64.68,309.8
2024-06-03 18:20:00,20.82,65.62,312.6
2024-06-03 18:25:00,20.54,66.58,313.2
2024-06-03 18:30:00,20.28,66.26,313.8
2024-06-03 18:35:00,20.2,68.74,310.8
2024-06-03 18:40:00,20.1,69.72,310.8
2024-06-03 18:45:00,20.1,70.6,306.0
2024-06-03 18:50:00,20.02,71.34,307.4
2024-06-03 18:55:00,19.96,71.94,305.2
2024-06-03 19:00:00,19.96,73.76,303.0
2024-06-03 19:05:00,20.0,74.62,302.2
2024-06-03 19:10:00,19.96,75.26,301.8
2024-06-03 19:15:00,19.86,75.24,304.4
2024-06-03 19:20:00,19.72,75.18,306.6
2024-06-03 19:25:00,19.46,76.0,308.8
2024-06-03 19:30:00,19.14,76.44,312.8
2024-06-03 19:35:00,18.84,77.14,314.2
2024-06-03 19:40:00,18.44,77.56,317.4
2024-06-03 19:45:00,18.18,78.7,319.0
2024-06-03 19:50:00,17.88,79.3,320.8
2024-06-03 19:55:00,17.6,79.4,321.4
2024-06-03 20:00:00,17.34,80.42,325.0
2024-06-03 20:05:00,17.12,80.6,326.2
2024-06-03 20:10:00,16.94,81.1,329.0
2024-06-03 20:15:00,16.72,81.42,330.0
2024-06-03 20:20:00,16.54,81.7,331.6
2024-06-03 20:25:00,16.38,81.5,333.8
2024-06-03 20:30:00,16.24,81.64,334.0
2024-06-03 20:35:00,16.06,81.82,339.0
2024-06-03 20:40:00,15.86,81.64,339.0
2024-06-03 20:45:00,15.68,81.86,340.8
2024-06-03 20:50:00,15.54,81.58,341.8
2024-06-03 20:55:00,15.36,81.66,341.4
2024-06-03 21:00:00,15.38,83.3,344.0
2024-06-03 21:05:00,15.56,83.78,346.6
2024-06-03 21:10:00,15.66,84.2,349.4
2024-06-03 21:15:00,15.7,84.98,351.8
2024-06-03 21:20:00,15.7,85.34,351.4
2024-06-03 21:25:00,15.7,85.62,355.0
2024-06-03 21:30:00,15.7,86.18,358.2
2024-06-03 21:35:00,15.7,86.62,358.8
2024-06-03 21:40:00,15.68,86.88,361.4
2024-06-03 21:45:00,15.6,87.22,363.8
2024-06-03 21:50:00,15.58,87.44,364.4
2024-06-03 21:55:00,15.5,87.62,365.4
2024-06-03 22:00:00,15.42,87.7,367.6
2024-06-03 22:05:00,15.4,88.12,370.0
2024-06-03 22:10:00,15.36,88.06,371.2
2024-06-03 22:15:00,15.3,88.24,373.4
2024-06-03 22:20:00,15.2,88.18,374.8
2024-06-03 22:25:00,15.18,88.24,375.6
2024-06-03 22:30:00,15.1,88.42,377.6
2024-06-03 22:35:00,15.0,88.88,378.4
2024-06-03 22:40:00,15.0,88.96,380.8
2024-06-03 22:45:00,14.92,88.62,383.2
2024-06-03 22:50:00,14.82,88.7,383.6
2024-06-03 22:55:00,14.8,88.82,385.0
2024-06-03 23:00:00,14.76,88.78,387.8
2024-06-03 23:05:00,14.7,88.82,387.2
2024-06-03 23:10:00,14.66,89.04,389.4
2024-06-03 23:15:00,14.58,89.02,391.0
2024-06-03 23:20:00,14.5,89.06,391.0
2024-06-03 23:25:00,14.5,89.32,394.4
2024-06-03 23:30:00,14.5,89.14,393.8
2024-06-03 23:35:00,14.64,89.1,397.8
2024-06-03 23:40:00,14.76,88.68,400.6
2024-06-03 23:45:00,14.86,88.32,402.4
2024-06-03 23:50:00,14.94,88.26,405.0
2024-06-03 23:55:00,14.98,88.14,406.6
2024-06-04 00:00:00,15.0,88.0,409.0
2024-06-04 00:05:00,15.0,87.96,410.2
2024-06-04 00:10:00,15.0,88.12,413.2
2024-06-04 00:15:00,15.0,88.02,412.8
2024-06-04 00:20:00,15.0,87.8,414.6
2024-06-04 00:25:00,15.0,87.84,415.2
2024-06-04 00:30:00,15.0,87.84,416.4
2024-06-04 00:35:00,15.0,88.1,418.8
2024-06-04 00:40:00,15.0,88.0,419.8
2024-06-04 00:45:00,15.0,87.88,420.8
2024-06-04 00:50:00,14.96,87.8,421.8
2024-06-04 00:55:00,14.92,88.14,422.8
2024-06-04 01:00:00,14.9,88.18,425.6
2024-06-04 01:05:00,14.88,87.98,427.8
2024-06-04 01:10:00,14.88,87.98,426.8
2024-06-04 01:15:00,14.8,88.04,429.0
2024-06-04 01:20:00,14.8,88.24,429.0
2024-06-04 01:25:00,14.8,88.06,430.2
2024-06-04 01:30:00,14.78,88.2,431.8
2024-06-04 01:35:00,14.72,88.18,434.4
2024-06-04 01:40:00,14.7,88.38,434.0
2024-06-04 01:45:00,14.7,88.48,437.0
2024-06-04 01:50:00,14.7,88.68,439.0
2024-06-04 01:55:00,14.64,88.48,439.4
2024-06-04 02:00:00,14.6,88.34,439.0
2024-06-04 02:05:00,14.6,88.64,439.2
2024-06-04 02:10:00,14.6,88.6,441.2
2024-06-04 02:15:00,14.56,88.64,442.2
2024-06-04 02:20:00,14.5,88.32,442.2
2024-06-04 02:25:00,14.5,88.56,441.4
2024-06-04 02:30:00,14.5,88.8,445.2
2024-06-04 02:35:00,14.46,88.82,445.2
2024-06-04 02:40:00,14.4,88.94,445.4
2024-06-04 02:45:00,14.4,88.74,448.4
2024-06-04 02:50:00,14.36,88.86,449.0
2024-06-04 02:55:00,14.3,88.76,450.6
2024-06-04 03:00:00,14.3,88.76,449.6
2024-06-04 03:05:00,14.3,88.92,450.6
2024-06-04 03:10:00,14.28,89.0,449.6
2024-06-04 03:15:00,14.2,89.14,452.6
2024-06-04 03:20:00,14.2,89.18,454.8
2024-06-04 03:25:00,14.2,89.18,453.6
2024-06-04 03:30:00,14.18,89.14,454.8
2024-06-04 03:35:00,14.12,89.16,456.4
2024-06-04 03:40:00,14.1,89.36,457.8
2024-06-04 03:45:00,14.1,89.42,456.4
2024-06-04 03:50:00,14.1,89.32,459.2
2024-06-04 03:55:00,14.04,89.62,462.0
2024-06-04 04:00:00,14.0,89.46,461.2
2024-06-04 04:05:00,14.0,89.66,462.8
2024-06-04 04:10:00,13.94,89.68,463.0
2024-06-04 04:15:00,13.9,89.98,463.8
2024-06-04 04:20:00,13.86,89.78,464.0
2024-06-04 04:25:00,13.82,89.84,463.8
2024-06-04 04:30:00,13.8,90.18,464.6
2024-06-04 04:35:00,13.8,90.26,464.8
2024-06-04 04:40:00,13.74,90.34,466.0
2024-06-04 04:45:00,13.7,90.48,465.8
2024-06-04 04:50:00,13.7,90.64,466.6
2024-06-04 04:55:00,13.66,90.76,467.0
2024-06-04 05:00:00,13.6,90.86,467.6
2024-06-04 05:05:00,13.6,91.02,468.6
2024-06-04 05:10:00,13.6,91.16,468.8
2024-06-04 05:15:00,13.6,91.08,469.0
2024-06-04 05:20:00,13.6,91.32,469.2
2024-06-04 05:25:00,13.6,91.28,470.8
2024-06-04 05:30:00,13.6,91.28,470.2
2024-06-04 05:35:00,13.62,91.24,470.2
2024-06-04 05:40:00,13.7,91.28,470.4
2024-06-04 05:45:00,13.76,91.36,473.2
2024-06-04 05:50:00,13.84,91.2,471.2
2024-06-04 05:55:00,13.94,91.14,471.2
2024-06-04 06:00:00,14.02,90.96,472.4
2024-06-04 06:05:00,14.16,91.02,471.2
2024-06-04 06:10:00,14.28,91.04,472.0
2024-06-04 06:15:00,14.42,90.94,472.2
2024-06-04 06:20:00,14.6,90.86,472.0
2024-06-04 06:25:00,14.76,90.86,472.2
2024-06-04 06:30:00,15.02,90.8,470.8
2024-06-04 06:35:00,15.22,90.54,471.0
2024-06-04 06:40:00,15.52,90.62,470.2
2024-06-04 06:45:00,15.78,90.62,468.2
2024-06-04 06:50:00,16.06,90.84,469.2
2024-06-04 06:55:00,16.36,90.72,471.2
2024-06-04 07:00:00,16.94,89.96,463.2
2024-06-04 07:05:00,17.72,85.96,451.0
2024-06-04 07:10:00,18.82,82.22,440.4
2024-06-04 07:15:00,20.22,80.72,423.8
2024-06-04 07:20:00,21.34,79.86,404.2
2024-06-04 07:25:00,22.36,78.44,388.6
2024-06-04 07:30:00,23.22,78.12,372.6
2024-06-04 07:35:00,23.8,78.92,355.6
2024-06-04 07:40:00,24.24,79.34,337.8
2024-06-04 07:45:00,24.72,80.78,324.2
2024-06-04 07:50:00,25.46,80.18,309.2
2024-06-04 07:55:00,26.36,76.56,297.8
2024-06-04 08:00:00,27.06,71.28,291.6
2024-06-04 08:05:00,27.48,66.74,288.6
2024-06-04 08:10:00,27.76,66.16,281.2
2024-06-04 08:15:00,28.04,63.28,285.0
2024-06-04 08:20:00,27.64,62.28,289.2
2024-06-04 08:25:00,26.66,61.94,300.2
2024-06-04 08:30:00,25.98,63.78,298.0
2024-06-04 08:35:00,25.82,65.2,297.6
2024-06-04 08:40:00,25.92,65.18,295.0
2024-06-04 08:45:00,26.22,64.68,292.8
2024-06-04 08:50:00,26.46,61.98,294.2
2024-06-04 08:55:00,26.46,64.52,292.6
2024-06-04 09:00:00,26.54,67.86,288.6
2024-06-04 09:05:00,26.82,63.34,293.4
2024-06-04 09:10:00,26.84,60.54,297.8
2024-06-04 09:15:00,26.82,61.9,299.0
2024-06-04 09:20:00,26.98,61.22,300.4
2024-06-04 09:25:00,27.3,63.92,293.6
2024-06-04 09:30:00,27.34,63.58,296.2
2024-06-04 09:35:00,27.52,61.08,295.6
2024-06-04 09:40:00,27.3,63.3,299.2
2024-06-04 09:45:00,26.94,64.32,301.0
2024-06-04 09:50:00,26.72,64.96,298.6
2024-06-04 09:55:00,27.08,61.66,301.0
2024-06-04 10:00:00,27.42,61.02,303.4
2024-06-04 10:05:00,27.48,62.16,304.0
2024-06-04 10:10:00,27.62,62.34,303.0
2024-06-04 10:15:00,27.66,65.8,301.6
2024-06-04 10:20:00,27.62,62.98,304.0
2024-06-04 10:25:00,27.34,62.86,306.2
2024-06-04 10:30:00,27.14,63.3,304.4
2024-06-04 10:35:00,27.3,64.5,304.0
2024-06-04 10:40:00,27.6,60.84,303.2
2024-06-04 10:45:00,27.96,59.16,305.6
2024-06-04 10:50:00,28.14,60.36,306.6
2024-06-04 10:55:00,28.38,59.22,305.6
2024-06-04 11:00:00,28.26,57.34,309.8
2024-06-04 11:05:00,28.16,58.04,308.4
2024-06-04 11:10:00,28.16,54.56,310.4
2024-06-04 11:15:00,28.0,54.66,315.2
2024-06-04 11:20:00,27.92,60.06,310.2
2024-06-04 11:25:00,27.6,58.84,314.8
2024-06-04 11:30:00,27.42,57.14,311.2
2024-06-04 11:35:00,27.18,62.02,307.6
2024-06-04 11:40:00,26.78,60.24,310.8
2024-06-04 11:45:00,26.58,65.2,309.2
2024-06-04 11:50:00,26.76,56.32,313.8
2024-06-04 11:55:00,26.32,64.98,314.8
2024-06-04 12:00:00,26.16,61.46,311.4
2024-06-04 12:05:00,26.06,63.06,310.4
2024-06-04 12:10:00,26.5,59.42,315.4
2024-06-04 12:15:00,26.24,63.46,312.0
2024-06-04 12:20:00,26.08,69.76,306.6
2024-06-04 12:25:00,26.18,60.82,310.8
2024-06-04 12:30:00,26.32,65.4,308.0
2024-06-04 12:35:00,26.34,64.1,311.4
2024-06-04 12:40:00,26.1,58.02,316.0
2024-06-04 12:45:00,25.98,63.56,316.2
2024-06-04 12:50:00,26.04,59.44,313.0
2024-06-04 12:55:00,26.14,60.92,318.0
2024-06-04 13:00:00,25.82,59.8,317.0
2024-06-04 13:05:00,25.66,63.94,321.4
2024-06-04 13:10:00,25.58,64.78,315.2
2024-06-04 13:15:00,25.84,64.52,316.2
2024-06-04 13:20:00,27.08,60.0,323.6
2024-06-04 13:25:00,27.82,59.38,317.6
2024-06-04 13:30:00,28.18,53.98,318.8
2024-06-04 13:35:00,28.28,50.84,326.2
2024-06-04 13:40:00,28.0,52.38,326.6
2024-06-04 13:45:00,27.88,50.48,327.0
2024-06-04 13:50:00,27.82,52.94,325.2
2024-06-04 13:55:00,28.12,55.06,320.6
2024-06-04 14:00:00,28.26,52.88,323.6
2024-06-04 14:05:00,27.96,52.94,320.8
2024-06-04 14:10:00,28.0,57.04,320.2
2024-06-04 14:15:00,28.24,54.72,319.4
2024-06-04 14:20:00,28.68,53.06,320.6
2024-06-04 14:25:00,28.7,55.16,321.4
2024-06-04 14:30:00,28.8,53.1,324.0
2024-06-04 14:35:00,28.86,56.34,318.6
2024-06-04 14:40:00,28.6,50.52,328.6
2024-06-04 14:45:00,28.44,52.44,330.4
2024-06-04 14:50:00,28.38,52.88,327.8
2024-06-04 14:55:00,28.22,54.98,325.8
2024-06-04 15:00:00,28.26,49.38,326.8
2024-06-04 15:05:00,28.16,49.16,330.8
2024-06-04 15:10:00,27.84,53.16,325.8
2024-06-04 15:15:00,27.74,54.22,326.8
2024-06-04 15:20:00,27.56,54.44,325.6
2024-06-04 15:25:00,27.42,54.78,326.2
2024-06-04 15:30:00,27.48,53.4,323.8
2024-06-04 15:35:00,27.38,55.4,325.6
2024-06-04 15:40:00,27.16,56.66,323.0
2024-06-04 15:45:00,27.36,52.3,326.2
2024-06-04 15:50:00,27.0,55.38,325.4
2024-06-04 15:55:00,26.74,55.62,324.2
2024-06-04 16:00:00,26.14,57.68,323.4
2024-06-04 16:05:00,26.0,55.76,323.6
2024-06-04 16:10:00,25.9,52.84,325.0
2024-06-04 16:15:00,25.58,54.08,324.2
2024-06-04 16:20:00,25.38,54.08,322.2
2024-06-04 16:25:00,25.14,56.34,325.6
2024-06-04 16:30:00,25.0,55.14,325.2
2024-06-04 16:35:00,25.0,55.3,325.4
2024-06-04 16:40:00,24.94,56.86,322.0
2024-06-04 16:45:00,24.9,56.16,323.0
2024-06-04 16:50:00,25.0,55.5,321.0
2024-06-04 16:55:00,25.28,51.32,322.0
2024-06-04 17:00:00,25.46,46.96,325.4
2024-06-04 17:05:00,25.5,46.66,328.4
2024-06-04 17:10:00,25.5,46.22,327.2
2024-06-04 17:15:00,25.36,45.86,329.2
2024-06-04 17:20:00,25.28,46.36,328.8
2024-06-04 17:25:00,23.74,70.72,324.6
2024-06-04 17:30:00,21.88,87.44,317.6
2024-06-04 17:35:00,21.8,94.76,310.0
2024-06-04 17:40:00,22.38,97.22,305.4
2024-06-04 17:45:00,23.0,97.98,300.0
2024-06-04 17:50:00,23.5,97.98,293.4
2024-06-04 17:55:00,23.88,97.8,289.6
2024-06-04 18:00:00,24.12,97.42,287.8
2024-06-04 18:05:00,24.36,95.66,284.4
2024-06-04 18:10:00,24.62,93.62,283.8
2024-06-04 18:15:00,24.82,92.5,283.8
2024-06-04 18:20:00,24.92,91.44,284.2
2024-06-04 18:25:00,24.94,90.44,286.6
2024-06-04 18:30:00,24.9,90.0,286.6
2024-06-04 18:35:00,24.84,90.0,289.6
2024-06-04 18:40:00,24.76,89.94,290.2
2024-06-04 18:45:00,24.62,89.46,294.0
2024-06-04 18:50:00,24.46,89.32,296.6
2024-06-04 18:55:00,24.3,89.68,299.6
2024-06-04 19:00:00,24.24,89.3,302.2
2024-06-04 19:05:00,24.08,89.3,305.0
2024-06-04 19:10:00,23.4,93.4,310.6
2024-06-04 19:15:00,22.72,95.78,312.8
2024-06-04 19:20:00,22.38,96.86,318.0
2024-06-04 19:25:00,22.18,97.36,318.8
2024-06-04 19:30:00,22.04,97.28,323.4
2024-06-04 19:35:00,21.64,95.2,326.8
2024-06-04 19:40:00,20.22,88.32,331.8
2024-06-04 19:45:00,19.34,89.72,335.4
2024-06-04 19:50:00,18.88,90.38,336.8
2024-06-04 19:55:00,18.58,91.16,338.8
2024-06-04 20:00:00,18.36,91.48,339.2
2024-06-04 20:05:00,18.22,92.28,340.8
2024-06-04 20:10:00,18.08,92.34,344.4
2024-06-04 20:15:00,17.92,92.44,347.6
2024-06-04 20:20:00,17.76,92.46,347.4
2024-06-04 20:25:00,17.6,92.6,348.2
2024-06-04 20:30:00,17.44,92.48,350.4
2024-06-04 20:35:00,17.3,92.2,354.0
2024-06-04 20:40:00,17.06,92.06,354.2
2024-06-04 20:45:00,16.9,92.34,355.2
2024-06-04 20:50:00,16.7,92.18,356.6
2024-06-04 20:55:00,16.6,92.7,360.2
2024-06-04 21:00:00,16.7,94.62,360.6
